nombreUbicacion,latitud,longitud,magnitudSismo,tsunami,volcan,pais,profundidadSismo,intensidad,fecha,muertesActualizadas,ordenCantidadMuertesActualizadas,lesionesActualizadas,ordenCantidadLesionesActualizadas,casasDanadasActualizadas,ordenCantidadCasasDanadasActualizadas,casasDestruidasActualizadas,ordenCantidadCasasDestruidasActualizadas,danosActualizados,ordenCantidadDanosActualizados
"IRAN:  SARKHUN,QALEH QAZI,QADHAD,NONG-E-BALA",27.5,56.26,6.1,0,0,IRAN,27.0,7.0,1975-03-07,7.0,1.0,200.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0
CHINA:  SHAANXI PROVINCE:  XIAN,34.4,109.0,6.8,0,0,CHINA,40.153361344537814,9.0,1568-05-15,200.0,3.0,1.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
PAPUA NEW GUINEA:  KARKAR,-4.647,145.805,6.6,0,0,PAPUA NEW GUINEA,28.0,8.0,1984-03-27,1.0,1.0,11.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
VENEZUELA:  SIQUISIQUE,10.434,-69.715,5.4,0,0,VENEZUELA,7.0,7.85655923740354,2009-11-27,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,0.5,1.0
ALBANIA:   ELBASAN,41.1,20.0,6.5,0,0,ALBANIA,15.0,10.0,1906-03-01,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,5.0,3.0
PERU:  ICA,-14.168,-75.635,6.4,0,0,PERU,43.0,7.85655923740354,2012-01-30,1.0,1.0,119.0,3.0,1.0,1.0,101.0,3.0,0.5,1.0
MOROCCO:  AGADIR,30.45,-9.62,5.9,1,0,MOROCCO,33.0,10.0,1960-02-29,13100.0,4.0,25000.0,4.0,1.0,3.0,101.0,3.0,120.0,4.0
PERU: CANETE: MALA,-12.687,-76.721,5.8,0,0,PERU,50.0,7.0,2021-06-23,1.0,1.0,20.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0
RUSSIA:  KAMCHATKA PENINSULA,55.0,162.4,7.7,0,0,RUSSIA,20.0,7.85655923740354,1923-02-24,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,0.5,1.0
CHINA:  XINJIANG PROVINCE,35.49,81.467,7.2,0,0,CHINA,10.0,7.85655923740354,2008-03-20,1.0,1.0,1.0,1.0,1.0,3.0,2200.0,4.0,5.0,3.0
MONGOLIA,45.5,99.5,8.1,0,0,MONGOLIA,33.0,11.0,1957-12-04,30.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
SOLOMON ISLANDS:  FAURO ISLAND,-6.9,155.7,6.5,1,0,SOLOMON ISLANDS,33.0,7.85655923740354,1955-09-08,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
"AFGHANISTAN; PAKISTAN:  MANSEHRA, SHANGLA",36.401,71.075,5.8,0,0,AFGHANISTAN,158.0,7.85655923740354,2008-12-29,1.0,1.0,1.0,1.0,1.0,1.0,101.0,3.0,0.5,1.0
"INDONESIA:  SOUTHERN SUMATERA, LIWA, LAMPUNG",-4.967,104.302,6.9,0,0,INDONESIA,23.0,7.85655923740354,1994-02-15,207.0,3.0,2000.0,4.0,1.0,3.0,6000.0,4.0,170.476,4.0
NEW CALEDONIA:  LOYALTY ISLANDS,-20.071,168.892,7.3,1,0,NEW CALEDONIA,33.0,7.85655923740354,2008-04-09,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
"ITALY:  CARRARA,GARFAGNANA",44.3,10.3,5.8,0,0,ITALY,10.0,10.0,1920-09-07,1400.0,4.0,1.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
"IRAN:  SARCHAHAN,SAADATABAD,GAHKOM,SIRUIYEH",28.0,55.8,5.4,0,0,IRAN,36.0,7.85655923740354,1974-12-02,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
"RUSSIA:  OFF KAMCHATKA, SHEMYA",52.9,159.2,6.3,0,0,RUSSIA,106.0,7.85655923740354,1971-11-24,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
CHINA:  SHANDONG PROVINCE,36.6,118.5,6.0,0,0,CHINA,40.153361344537814,8.0,1829-11-19,200.0,3.0,1.0,1.0,1.0,3.0,51.0,2.0,1.0,2.0
CHILE:  ANTOFAGASTA,-22.5,-69.0,7.0,1,0,CHILE,100.0,7.0,1948-12-26,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
"INDIA:  UTTARKASHI, CHAMOLI, MUZAFFARNAGAR",30.881,78.239,4.3,0,0,INDIA,19.0,7.85655923740354,2007-07-22,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
"NEW ZEALAND:  WELLINGTON, WANGANUI",-40.25,175.053,5.6,0,0,NEW ZEALAND,88.0,7.85655923740354,1991-09-08,1.0,1.0,1.0,1.0,101.0,3.0,101.0,3.0,1.0,2.0
MISSOURI:  NEW MADRID,36.3,-89.6,7.3,1,0,USA,40.153361344537814,10.0,1812-01-23,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,5.0,3.0
TAIWAN:  HUALIEN,24.125,121.619,6.4,0,0,TAIWAN,19.0,7.85655923740354,1986-05-20,1.0,1.0,5.0,1.0,1.0,3.0,101.0,3.0,0.5,1.0
"KERMADEC ISLANDS:  S OF, RAOUL",-30.8,-178.4,7.3,1,0,KERMADEC ISLANDS (NEW ZEALAND),60.0,7.85655923740354,1968-07-25,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,0.5,1.0
"TURKEY:  BOLU-DUZCE-KAYNASLI, ADAPAZARI, ZONGULDAK",40.758,31.161,7.2,0,0,TURKEY,10.0,9.0,1999-11-12,894.0,3.0,4948.0,4.0,1.0,3.0,101.0,3.0,1000.0,4.0
PAPUA NEW GUINEA,-4.729,152.562,7.5,1,0,PAPUA NEW GUINEA,41.0,6.0,2015-03-29,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
PAKISTAN: AWARAN,27.183,65.505,6.8,0,0,PAKISTAN,12.0,7.0,2013-09-28,22.0,1.0,50.0,1.0,51.0,2.0,51.0,2.0,1.0,2.0
CHINA:  SICHUAN PROVINCE: RONGXIAN,29.47,104.609,4.9,0,0,CHINA,10.0,7.85655923740354,2019-02-25,2.0,1.0,12.0,1.0,10911.0,4.0,9.0,1.0,2.0,2.0
IRAN:  NASIRABAD,31.73,51.2,4.9,0,0,IRAN,14.0,7.85655923740354,2008-02-13,1.0,1.0,10.0,1.0,70.0,2.0,101.0,3.0,0.5,1.0
ALGERIA:  MEDEA:  MIHOUB,36.431,3.517,5.4,0,0,ALGERIA,11.0,5.0,2016-05-28,1.0,1.0,28.0,1.0,1.0,1.0,101.0,3.0,1.0,2.0
TURKEY:  ANTAKYA (ANTIOCH),36.1,36.1,7.5,1,0,TURKEY,40.153361344537814,11.0,115-12-13,260000.0,4.0,1.0,1.0,1.0,3.0,101.0,3.0,25.0,4.0
INDONESIA:  DJAILOLO GILOLO,1.0,127.0,7.9,0,0,INDONESIA,200.0,7.85655923740354,1907-06-25,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
"PORTUGAL:  RIBATEJO, BENAVENTE",38.9,-8.8,6.6,0,0,PORTUGAL,40.153361344537814,10.0,1909-04-23,30.0,1.0,1.0,1.0,51.0,2.0,51.0,2.0,1.0,2.0
GREECE,38.6,22.4,7.1,0,0,GREECE,78.0,10.0,1965-03-31,6.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
"INDONESIA:  AMBON ISLAND, SERAM ISLAND",-3.75,127.75,6.8,1,0,INDONESIA,40.0,7.85655923740354,1674-02-17,2330.0,4.0,41.0,1.0,1.0,3.0,101.0,3.0,5.0,3.0
TURKMENISTAN:  NISA,38.0,58.3,7.1,0,0,TURKMENISTAN,18.0,10.0,953-08-20,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,5.0,3.0
TOBAGO,11.112,-60.892,6.7,0,0,TRINIDAD AND TOBAGO,5.0,7.85655923740354,1997-04-22,1.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,25.0,4.0
"PANAMA:  PASO CANOA, DAVID, PUERTO ARMUELLES",8.267,-82.967,6.1,0,0,PANAMA,32.0,7.85655923740354,2008-11-19,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,0.5,1.0
JAPAN:  HONSHU:  NIIGATA PREFECTURE,37.396,138.862,5.5,0,0,JAPAN,10.0,7.85655923740354,2004-11-08,1.0,1.0,8.0,1.0,1.0,3.0,101.0,3.0,0.5,1.0
CALIFORNIA: EUREKA,40.729,-124.287,6.5,0,0,USA,15.0,8.0,1932-06-06,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0
INDONESIA:  N. MOLUCCAS ISLANDS,1.893,126.522,7.1,1,0,INDONESIA,45.0,5.0,2014-11-15,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
JAPAN:  HONSHU:  W COAST,38.65,139.2,7.5,1,0,JAPAN,40.0,5.0,1964-06-16,26.0,1.0,450.0,3.0,2250.0,4.0,2250.0,4.0,80.0,4.0
TURKEY,38.8,30.5,6.1,0,0,TURKEY,40.153361344537814,7.85655923740354,1862-10-16,800.0,3.0,1.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
IRAN:  SHADIYAKH,36.1,58.8,5.8,0,0,IRAN,10.0,9.0,1281-00-00,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,5.0,3.0
SOLOMON ISLANDS:  SANTA CRUZ ISLANDS,-11.893,166.445,7.8,1,0,SOLOMON ISLANDS,83.0,7.85655923740354,1966-12-31,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
PAKISTAN:  KALAT,29.087,66.74,5.5,0,0,PAKISTAN,9.0,7.85655923740354,1992-08-28,4.0,1.0,200.0,3.0,1.0,3.0,101.0,3.0,1.0,2.0
ALASKA:  SOUTHWEST,61.56,-158.54,8.3,0,0,USA,40.153361344537814,7.85655923740354,1903-06-02,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
INDONESIA:  N SUMATRA:  OFF WEST COAST,0.802,92.463,8.2,1,0,INDONESIA,25.0,7.85655923740354,2012-04-11,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
CHINA:  HUBEI PROVINCE,31.066,110.412,5.1,0,0,CHINA,18.0,7.85655923740354,2013-12-16,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,6.3,3.0
ALASKA PENINSULA,55.0,-161.0,8.0,1,0,USA,40.153361344537814,7.85655923740354,1788-08-06,101.0,3.0,1.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
"W. HOKKAIDO ISLAND, JAPAN",43.3,141.4,6.4,1,0,JAPAN,40.153361344537814,7.85655923740354,1834-02-09,1.0,1.0,1.0,1.0,1.0,3.0,73.0,2.0,0.5,1.0
"PAKISTAN:  TANGIR, GUPIS, RAWALPINDI, PESHAWAR",36.0,73.4,6.2,0,0,PAKISTAN,36.0,7.85655923740354,1972-09-03,100.0,2.0,1.0,1.0,1000.0,3.0,1000.0,3.0,5.0,3.0
CHINA:  FUJIAN PROVINCE:  ZHANGZHOU,24.5,117.6,6.3,0,0,CHINA,40.153361344537814,8.0,1445-12-12,101.0,3.0,1.0,1.0,1.0,3.0,101.0,3.0,5.0,3.0
CHINA:  GANSU PROVINCE,36.75,102.0,7.6,0,0,CHINA,27.0,11.0,1927-05-22,40912.0,4.0,524.0,3.0,1.0,3.0,26674.0,4.0,25.0,4.0
ALASKA:  GULF OF ALASKA:  ANCHORAGE,57.262,-142.747,7.8,1,0,USA,15.0,5.0,1988-03-06,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,0.5,1.0
CHINA:  HEBEI PROVINCE,39.5,119.0,6.3,0,0,CHINA,40.153361344537814,8.0,1945-09-23,17.0,1.0,30.0,1.0,1.0,3.0,51.0,2.0,0.5,1.0
"COLOMBIA:  NARINO, EL CHARCO, ISCUANDE, LA TOLA",2.982,-77.967,6.8,0,0,COLOMBIA,31.0,7.85655923740354,2007-09-10,1.0,1.0,5.0,1.0,1.0,3.0,35.0,1.0,0.5,1.0
TAJIKISTAN:  PANJ-QUMSANGIR,37.255,68.828,5.6,0,0,TAJIKISTAN,34.0,7.85655923740354,2006-07-29,3.0,1.0,19.0,1.0,721.0,3.0,721.0,3.0,1.0,2.0
INDONESIA:  NEW GUINEA,-5.045,131.614,8.6,1,0,INDONESIA,25.0,7.85655923740354,1938-02-01,1.0,1.0,1.0,1.0,8.0,1.0,24.0,1.0,1.0,2.0
CHILE:  NORTHERN,-21.7,-69.5,7.5,1,0,CHILE,33.0,7.85655923740354,1967-12-21,1.0,1.0,101.0,3.0,1.0,3.0,51.0,2.0,1.0,2.0
"AFGHANISTAN:  KHOROG, JALALABAD; PAKISTAN",34.616,70.484,5.8,0,0,AFGHANISTAN,33.0,4.0,1984-02-01,1.0,1.0,35.0,1.0,1.0,3.0,101.0,3.0,5.0,2.0
"PHILIPPINES:  LUZON:  SORSOGON, BACON, LEGASPI",13.0,123.9,6.8,0,0,PHILIPPINES,40.153361344537814,9.0,1954-07-02,13.0,1.0,101.0,3.0,1.0,3.0,101.0,3.0,1.0,2.0
"IRAN:  WESTERN:  QAL' EH-YE TOL, KHUZESTAN",31.68,49.93,4.8,0,0,IRAN,7.0,7.85655923740354,2007-11-20,1.0,1.0,30.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
RUSSIA:  KAMCHATKA,47.159,153.876,6.8,1,0,RUSSIA,15.0,7.85655923740354,1964-07-24,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
CHINA:  GUIZHOU PROVINCE,25.558,105.804,4.4,0,0,CHINA,27.0,7.85655923740354,2010-01-17,7.0,1.0,9.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
MEXICO:  OAXACA;,17.0,-96.3,6.8,0,0,MEXICO,100.0,7.85655923740354,1959-05-24,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,5.0,3.0
CHINA:  GUANGXI PROVINCE,23.604,107.798,4.2,0,0,CHINA,10.0,7.85655923740354,2005-10-27,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.5,1.0
INDONESIA:  LOMBOK ISLAND,-8.305,116.058,5.1,0,0,INDONESIA,47.0,7.85655923740354,2013-06-22,1.0,1.0,50.0,1.0,1700.0,4.0,5370.0,4.0,5.0,3.0
CALIFORNIA: SAN LUIS OBISPO,35.717,-120.317,7.9,0,0,USA,40.153361344537814,7.0,1857-01-09,2.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,5.0,3.0
"FRANCE:  NAY,BENEJACQ,ARAMITS,ARROS,GAN,BOSDARROS",43.2,0.2,5.0,0,0,FRANCE,40.153361344537814,7.0,1911-07-24,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
TAJIKISTAN:  RASHT,38.881,70.559,5.0,0,0,TAJIKISTAN,10.0,7.85655923740354,2016-07-01,1.0,1.0,1.0,1.0,1.0,3.0,31.0,1.0,0.5,1.0
INDIA:  AMBASA;  BANGLADESH,24.015,92.018,5.7,0,0,INDIA,32.0,7.85655923740354,2017-01-03,3.0,1.0,101.0,3.0,5200.0,4.0,1492.0,4.0,5.0,3.0
SOLOMON ISLANDS,-8.466,157.043,8.1,1,0,SOLOMON ISLANDS,24.0,7.85655923740354,2007-04-01,52.0,2.0,1.0,1.0,500.0,3.0,2500.0,4.0,5.0,3.0
CHINA:  BEIJING,39.7,116.3,6.8,0,0,CHINA,40.153361344537814,9.0,1057-00-00,25000.0,4.0,1.0,1.0,1.0,3.0,101.0,3.0,25.0,4.0
ITALY:  SICILY:  PALERMO,38.381,13.701,6.0,0,0,ITALY,5.0,7.85655923740354,2002-09-06,2.0,1.0,20.0,1.0,51.0,2.0,101.0,3.0,500.0,4.0
IRAN:  KHVOY (KHOY),38.424,44.909,5.9,0,0,IRAN,16.0,8.0,2023-01-28,3.0,1.0,1017.0,4.0,1000.0,4.0,370.0,3.0,5.0,3.0
PERU,-6.8,-80.7,6.7,1,0,PERU,93.0,7.85655923740354,1960-11-20,66.0,2.0,2.0,1.0,1.0,3.0,101.0,3.0,0.55,1.0
VENEZUELA:  MACUTO,11.0,-66.0,7.7,1,0,VENEZUELA,40.153361344537814,10.0,1900-10-29,25.0,1.0,1.0,1.0,101.0,3.0,101.0,3.0,5.0,3.0
TAIWAN:  TAINAN,23.1,120.3,6.0,0,0,TAIWAN,40.153361344537814,8.0,1736-01-30,260.0,3.0,100.0,2.0,1.0,3.0,500.0,3.0,1.0,2.0
MYANMAR (BURMA):  KACHIN,26.639,96.866,7.2,0,0,MYANMAR (BURMA),15.0,7.85655923740354,1908-12-12,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
NORTH KOREA:  KAESONG,37.6,126.3,6.3,0,0,NORTH KOREA,40.153361344537814,8.0,1385-08-01,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
RUSSIA:  KAMCHATKA,55.663,160.039,7.5,1,0,RUSSIA,35.0,7.85655923740354,1927-12-28,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
CHINA:  HENAN PROVINCE,34.1,113.8,6.0,0,0,CHINA,40.153361344537814,8.0,1820-08-03,430.0,3.0,590.0,3.0,1.0,3.0,26040.0,4.0,25.0,4.0
INDONESIA:  KEPULAUAN ALOR,-8.152,124.868,7.5,1,0,INDONESIA,10.0,7.85655923740354,2004-11-11,34.0,1.0,400.0,3.0,16712.0,4.0,781.0,3.0,5.0,3.0
CHINA:  YUNNAN PROVINCE,24.4,102.5,5.5,0,0,CHINA,40.153361344537814,7.0,1940-06-19,2.0,1.0,20.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
BURUNDI:  RUYAGA,-3.393,29.558,4.7,0,0,BURUNDI,10.0,7.85655923740354,2004-02-24,3.0,1.0,1.0,1.0,1.0,3.0,24.0,1.0,0.5,1.0
"SEIKAIDO, JAPAN",32.3,132.0,6.6,1,0,JAPAN,20.0,7.85655923740354,1939-03-20,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.5,1.0
CHINA:  NINGXIA:  KAICHENG,35.9,106.1,6.5,0,0,CHINA,40.153361344537814,9.0,1306-09-12,5000.0,4.0,1.0,1.0,1.0,3.0,101.0,3.0,5.0,3.0
AFGHANISTAN:  HINDU KUSH,36.5,70.5,7.1,0,0,AFGHANISTAN,220.0,7.85655923740354,1929-02-01,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,5.0,3.0
"GREECE:  CORINTHIA, ARCADIA",37.9,22.4,6.0,0,0,GREECE,83.0,8.0,1972-09-13,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
CHINA:  YUNNAN PROVINCE: SHANGRI-LA,28.239,99.328,5.2,0,0,CHINA,10.0,7.85655923740354,2013-08-27,1.0,1.0,1.0,1.0,36.0,1.0,36.0,1.0,0.5,1.0
"JAPAN:  S OF HONSHU:  HACHIJOJIMA, TOKYO",33.3,140.8,7.2,1,0,JAPAN,56.0,10.0,1972-02-29,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
GREECE:  ATHENS-CORINTH-KHALIS,38.209,23.288,6.4,1,0,GREECE,29.0,9.0,1981-03-04,1.0,1.0,9.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
PHILIPPINES:  MINDANAO ISLAND,6.5,124.0,7.2,1,0,PHILIPPINES,22.0,7.0,1923-03-02,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
INDONESIA:  SUMBAWA ISLAND REGION,-9.265,118.479,6.4,1,0,INDONESIA,33.0,7.85655923740354,1982-03-11,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
GREECE:  RHODES ISLAND; LOWER EGYPT,36.794,26.935,7.0,0,0,GREECE,40.153361344537814,11.0,1926-06-26,51.0,2.0,1.0,1.0,1.0,3.0,101.0,3.0,5.0,3.0
CHINA:  YUNNAN PROVINCE,23.181,99.439,6.4,0,0,CHINA,10.0,7.85655923740354,1988-11-06,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
CHINA:  SHANXI PROVINCE,36.467,111.217,5.4,0,0,CHINA,30.0,6.0,1967-12-18,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.5,1.0
PAPUA NEW GUINEA,-4.448,143.943,7.1,0,0,PAPUA NEW GUINEA,102.0,7.0,1986-06-24,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,0.5,1.0
CHINA:  YUNNAN PROVINCE,25.4,99.4,6.0,0,0,CHINA,40.153361344537814,8.0,1876-08-05,1.0,1.0,60.0,2.0,1.0,3.0,101.0,3.0,1.0,2.0
VANUATU ISLANDS:  ESPIRITU SANTO,-16.0,166.0,7.9,0,0,VANUATU,70.0,7.85655923740354,1910-11-09,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
CHILE:  LA SERENA,-29.439,-72.105,6.9,1,0,CHILE,10.0,7.0,2015-11-11,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
BALKANS NW:  SLOVENIA:  LJUBLJANA,46.1,14.8,4.9,0,0,SLOVENIA,13.0,7.0,1963-05-19,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
JAPAN:  SW. HONSHU ISLAND,36.6,136.6,6.4,1,0,JAPAN,40.153361344537814,7.85655923740354,1799-06-29,101.0,3.0,1.0,1.0,51.0,2.0,101.0,3.0,1.0,2.0
CHINA:  SICHUAN PROVINCE: MOXI,30.268,105.668,4.7,0,0,CHINA,10.0,7.85655923740354,2010-01-30,1.0,1.0,15.0,1.0,200.0,3.0,200.0,3.0,1.0,2.0
UKRAINE:  CRIMEA,44.3,34.3,6.0,1,0,UKRAINE,40.153361344537814,8.0,1341-01-01,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
"TAJIKISTAN:  ROSHTKALA, KHOROG",37.18,71.811,5.0,0,0,TAJIKISTAN,11.0,6.0,1988-09-25,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
"MICRONESIA, FED. STATES OF:  CAROLINE ISLANDS",7.0,138.0,6.9,1,0,"MICRONESIA, FED. STATES OF",33.0,3.0,1912-10-31,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
"CHINA:  GUANGXI PROVINCE, GUANDONG PROVINCE",20.524,109.33,5.3,0,0,CHINA,33.0,7.85655923740354,1994-12-31,1.0,1.0,360.0,3.0,1.0,3.0,1100.0,4.0,1.0,2.0
INDONESIA:  MALUKU:  BANDANAIRA,-5.25,129.75,8.3,1,0,INDONESIA,100.0,9.0,1852-11-25,60.0,2.0,1.0,1.0,1.0,3.0,101.0,3.0,5.0,3.0
"JAPAN:  TORI SHIMA, OKINAWA",25.93,128.425,7.0,1,0,JAPAN,25.0,7.85655923740354,2010-02-26,1.0,1.0,2.0,1.0,1.0,3.0,101.0,3.0,0.5,1.0
IRAN:  DORUD-RAZAN,33.37,48.94,4.9,0,0,IRAN,5.0,7.85655923740354,2010-11-06,1.0,1.0,104.0,3.0,51.0,2.0,101.0,3.0,0.5,1.0
PERU:  PIURA,-5.3,-80.5,6.2,1,0,PERU,40.153361344537814,9.0,1587-07-09,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
ALASKA:  ANCHORAGE,61.316,-149.925,7.0,0,0,USA,54.0,7.85655923740354,2018-11-30,1.0,1.0,117.0,3.0,1650.0,4.0,2.0,1.0,150.0,4.0
RUSSIA:  KAMCHATKA,51.218,157.829,7.5,1,0,RUSSIA,71.0,7.85655923740354,1993-06-08,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,0.5,1.0
"CHILE:  TALTAL, CATALINA",-25.5,-70.7,7.8,1,0,CHILE,47.0,8.0,1966-12-28,3.0,1.0,6.0,1.0,1.0,3.0,101.0,3.0,0.4,1.0
"PERU:  AREQUIPA, MOQUEGUA, TACNA, AYACUCHO",-16.265,-73.641,8.4,1,0,PERU,33.0,8.0,2001-06-23,103.0,3.0,2713.0,4.0,1.0,3.0,25399.0,4.0,200.0,4.0
"CHILE:  POZO ALMONTE, OFICINA VICTORIA, ARICA",-20.52,-68.92,7.3,0,0,CHILE,82.0,8.0,1976-11-30,1.0,1.0,13.0,1.0,101.0,3.0,101.0,3.0,1.0,2.0
"GREECE:  LOCRIDE, MALESINA-MARTINON (LOKRIS)",38.6,23.2,6.7,0,0,GREECE,40.153361344537814,10.0,1894-04-20,255.0,3.0,1.0,1.0,1.0,3.0,101.0,3.0,5.0,3.0
GUAM,14.0,143.3,7.5,1,0,USA TERRITORY,40.153361344537814,9.0,1849-01-25,101.0,3.0,51.0,2.0,1.0,3.0,101.0,3.0,5.0,3.0
PAPUA NEW GUINEA:  NEW IRELAND: BOUGAINVILLE,-5.5,153.9,7.9,1,0,PAPUA NEW GUINEA,47.0,9.0,1971-07-14,3.0,1.0,5.0,1.0,1.0,3.0,101.0,3.0,0.5,1.0
AUSTRIA:  KAMP RIVER,48.3,15.5,6.6,0,0,AUSTRIA,40.153361344537814,10.0,1590-09-15,101.0,3.0,1.0,1.0,1.0,3.0,101.0,3.0,5.0,3.0
CHINA:  YUNNAN PROVINCE,25.962,100.825,4.9,0,0,CHINA,25.0,7.85655923740354,2009-11-01,1.0,1.0,28.0,1.0,30000.0,4.0,1000.0,3.0,1.0,2.0
"TURKEY:  MAHMATAN, VAN",38.7,43.9,6.6,0,0,TURKEY,40.153361344537814,7.85655923740354,1715-03-08,101.0,3.0,1.0,1.0,101.0,3.0,101.0,3.0,5.0,3.0
MEXICO:  GUERRERO,17.0,-101.0,7.5,0,0,MEXICO,40.153361344537814,7.85655923740354,1908-03-27,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
CHINA:  ANHUI PROVINCE,31.6,116.6,5.3,0,0,CHINA,40.153361344537814,6.0,1954-06-17,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.5,1.0
"ISRAEL:  NABULUS,SALT; JORDAN:  AL-KARAK",32.0,35.5,7.0,1,0,ISRAEL,40.153361344537814,11.0,1546-01-14,1000.0,4.0,1.0,1.0,1.0,3.0,101.0,3.0,5.0,3.0
GREECE:  MAGNISIA,39.266,22.81,5.5,0,0,GREECE,27.0,6.0,1985-04-30,1.0,1.0,1.0,1.0,1.0,3.0,7.0,1.0,0.5,1.0
JAPAN:  HONSHU:  N,39.802,141.464,6.8,0,0,JAPAN,108.0,7.85655923740354,2008-07-23,1.0,1.0,200.0,3.0,90.0,2.0,90.0,2.0,1.0,2.0
"IRAN:  RUDBAR, RASHT",36.924,49.603,5.0,0,0,IRAN,16.0,7.85655923740354,1991-11-28,1.0,1.0,70.0,2.0,1.0,3.0,101.0,3.0,1.0,2.0
INDIA:  LITTLE NICOBAR ISLAND,7.881,91.936,7.5,1,0,INDIA,35.0,6.0,2010-06-12,1.0,1.0,1.0,1.0,1.0,3.0,101.0,3.0,1.0,2.0
RWANDA:  GISENYI,-2.404,28.918,4.9,0,0,RWANDA,10.0,7.85655923740354,2008-02-14,1.0,1.0,109.0,3.0,5.0,1.0,101.0,3.0,0.5,1.0
CHINA: XINJIANG,41.7,82.8,6.8,0,0,CHINA,40.153361344537814,9.0,1893-12-17,90.0,2.0,32.0,1.0,1.0,3.0,556.0,3.0,5.0,3.0
